,Project ID,Project Name,Project Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Additional Issuance Certifications
3100,1389,Acapa -­ Bajo Mira Y Frontera REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,404786,Latin America,2020-06-09,2013-11-13,2043-11-12,CCB-Community Gold
3101,1391,SIVIRÚ-USARAGÁ-PIZARRO-PILIZÁ (SUPP) REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,312078,Latin America,2020-04-06,2013-10-26,2043-10-25,CCB-Community Gold
3102,1400,Concosta REDD+ Project,Consejo Comunitario de Concosta,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,333978,Latin America,2020-04-06,2013-07-18,2043-07-17,
3103,66,Karakurt 10.8 MW Wind Farm,Deniz Elektrik Uretim Ltd. Sti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,24381,Middle East,2009-06-05,2021-05-28,2028-05-27,
3104,1209,Wind Power Project at Bhachau by Powerica Limited,POWERICA LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,22398,,2020-04-06,,,
3105,166,Dachunhe Sanji 6MW Hydropower Project in Yunnan Province,"Yunnan New View Power Co.,Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,22668,Asia,2020-04-06,,,
3106,64,Gomes de Mattos Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,47997,Latin America,2020-04-06,,,
3107,324,"Bundled wind power project by KMSPL, Bangalore",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,83350,Asia,2020-04-16,2016-04-01,2026-03-31,
3108,1392,Cajambre REDD+ Project,Consejo Comunitario de Cajambre,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,297488,Latin America,2020-04-06,2013-11-14,2043-11-13,
3109,1399,Mutatá REDD+ Project,Cabildo Mayor Indígena de Mutatá,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,156476,Latin America,2020-04-06,2013-06-26,2043-06-25,CCB-Community Gold
3110,943,Rio Negro Ceramic  Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,20932,Latin America,2020-04-06,2019-03-01,2029-02-28,
3111,983,African Improved Cooking Stoves Grouped Project,Vitol SA,Energy demand,,AMS-II.G.,Registered,Ghana,47004,Africa,2020-04-06,,,
3112,1559,49.5 MW Wind Power Project by Master Wind Energy Limited in Pakistan,M/s. Master Wind Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Pakistan,105255,Asia,2020-04-06,2016-10-14,2026-10-13,
3113,84,BEIJING 48 MW GUANTING WIND POWER PROJECT,Beijing Jingeng Energy Technology Investment Compa,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,100720,Asia,2020-04-06,2018-01-18,2028-01-17,
3114,1557,Arenal Etapa I-II Hydroelectric Project,Energias Limpias del Yaguala S.A. de C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Honduras,150881,Latin America,2017-01-10,2019-02-28,2029-02-27,
3115,1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Guatemala,51827,Latin America,2020-04-06,2013-11-09,2043-11-08,
3116,868,"REDD project in Brazil nut concessions in Madre de Dios, Peru",Bosques Amazónicos,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,2086089,Latin America,2020-04-06,2010-01-01,2040-12-31,
3117,844,Madre de Dios Amazon REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,659793,Latin America,2020-04-06,2009-01-01,2046-12-31,CCB-Gold
3118,36,China Xiaogushan Hydropower Project,"Xiaogushan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,39947,Asia,2009-04-09,,,
3119,928,Yunnan Mangli Hydropower Project,Datang Mangli Hydropower Development Company Limit,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,51887,Asia,2012-11-23,2020-01-13,2030-01-12,
3120,1554,La Mina Hydropower Plant,Colbun S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Chile,97535,Latin America,2020-04-06,2018-02-21,2028-02-20,
3121,1047,"Carbon Emissions Reduction Project in the Forest Corridor Ambositra-Vondrozo (COFAV), Madagascar","Govt. of Madagascar, Direction Generale des Forets",Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Madagascar,220965,Africa,2020-04-06,2007-11-01,2037-10-31,
3122,1419,Wind Power Project by Rajasthan Gum Private Limited (EKI.CDM.July-11-01),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,20357,Asia,2020-04-06,2021-09-24,2031-09-23,
3123,1300,Papart Large Scale Run-of-River Hydro Powerplant Project,Elite Elektrik Üretim ve Makine San. Tic. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,39543,Middle East,2020-04-06,2022-03-02,2032-03-01,
3124,1553,Santa Vitória Cogeneration Project,ERB MG Energias S/A,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,Brazil,27577,Latin America,2020-04-06,2015-08-01,2025-07-31,
3125,1552,"Bundled run-of-river mini hydro power projects at Sungai Sia and Sungai Benus, Pahang, Malaysia",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Malaysia,35185,Asia,2017-03-15,2017-08-04,2027-08-03,
3126,1228,El Panul,Ecosecurities Group Limited,Waste handling and disposal,,ACM0001,Registered,Chile,10000,Latin America,2014-01-17,,,
3127,757,Enercon Wind Farms in Karnataka Bundled Project  73.60 MW,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,159244,Asia,2012-01-03,,,
3128,1271,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN SHORNUR,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,22000,Asia,,,,
3129,1274,CFL lighting scheme Bachat Lamp Yojana in Kannur,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,39830,Asia,,,,
3130,1277,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN KASARGOD AND SREEKANDPURAM,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,41046,Asia,,,,
3131,1551,Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,24923,Asia,2020-04-06,,,
3132,1309,Clean Energy Project in India,Evergreen Ecotech Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,50120,Asia,,2022-04-30,2032-04-29,
3133,1265,CFL lighting scheme Bachat Lamp Yojana in Thiruvananthapuram,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,35000,Asia,,,,
3134,1266,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN PATHANAMTHITTA,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,25000,Asia,,,,
3135,1267,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN KOTTAYAM,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,25000,Asia,,,,
3136,1268,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN KOTTARAKKARA,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,25000,Asia,,2020-03-16,2030-03-15,
3137,1269,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN KOLLAM,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,30000,Asia,,,,
3138,1270,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN PALAKKAD,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,30000,Asia,,,,
3139,1272,CFL Lighting Scheme Bachat Lamp Yojana in Tirur,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,27903,Asia,,,,
3140,1273,CFL lighting scheme Bachat Lamp Yojana in Manjeri,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,35000,Asia,,,,
3141,1275,CFL lighting scheme Bachat Lamp Yojana in Kozhikode,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,31892,Asia,,,,
3142,1276,CFL Lighting Scheme Bachat Lamp Yojana in Vadakara,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,24134,Asia,,,,
3143,1278,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN THRISSUR,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,33577,Asia,,,,
3144,1279,CFL Lighting Scheme Bachat Lamp Yojana in Ernakulam,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,22547,Asia,,,,
3145,1280,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN IRINJALAKKUDA,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,28901,Asia,,,,
3146,1281,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN PALA & THODUPUZHA,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,36118,Asia,,,,
3147,1282,CFL LIGHTING SCHEME BACHAT LAMP YOJANA IN ALLAPPUZHA,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,42228,Asia,,,,
3148,1283,CFL Lighting Scheme Bachat Lamp Yojana in Perumbavoor,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,39003,Asia,,,,
3149,1256,CFL lighting Scheme Thiruvananthapuram Urban,Energy Management Centre - Kerala,Energy demand,,AMS-II.J.,Under development,India,34597,Asia,,,,
3150,914,Golova and Sevindik HPPs of Subehri Hydropower Project,YPM Elektrik Uretim A.p,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,23,Middle East,2020-04-06,,,
3151,986,"Kumköy Hydroelectric Power Plant, Samsun",ENTEK,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,49037,Middle East,2020-04-06,,,
3152,510,4 MW Kirloskar Wind Farms in Maharashtra,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,6851,Asia,2020-04-06,2016-04-01,2026-03-31,
3153,489,44 MW Bundled Wind Power Project in Maharashtra managed by Enercon India Limited.,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,75368,Asia,2020-04-06,,,
3154,1550,Uberlandia landfills I and II,Multiple Proponents,Waste handling and disposal,,ACM0001,Registered,Brazil,40093,Latin America,2017-08-08,2019-03-01,2026-02-28,
3155,1340,Bale Mountains Eco-region REDD+ project,Oromia Forest and Wildlife Enterprise,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Ethiopia,1288821,Africa,2017-07-25,2012-01-01,2031-12-31,CCB-Gold
3156,1549,AAC Block Project By Aerocon Buildwell Pvt. Ltd. (EKIESL- June 2016-02),Aerocon Buildwell Pvt Ltd,Manufacturing industries,,AMS-III.Z,Registered,India,31332,Asia,2020-04-06,2014-07-15,2024-07-14,
3157,1019,Niksar Hydroelectric Power Plant,İçtaş Yenilenebilir Enerji Üretim ve Ticaret A.Ş,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,114753,Middle East,2020-04-06,2022-05-24,2032-05-23,
3158,1133,Yacumama Forest Carbon Project,Lawrence Bishop,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,72982,Latin America,2020-04-06,2012-01-01,2041-12-31,
3159,1372,Saf I Hepp,SAF ENERJİ ELEKTRİK ÜRETİM SAN.VE TİC. A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,24627,Middle East,2021-03-29,2013-09-06,2023-09-05,
3160,1548,"Energy Efficiency Project by Aquila Technologies, Inc","Aquila Technologies, Inc",Energy demand,,AMS-II.E.,Registration requested,United States,9672,North America,,2018-06-01,2028-05-31,
3161,1547,5MW Biomass Based Cogeneration Project at Sainsons,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,28442,Asia,2016-11-07,2017-01-01,2026-12-31,
3162,1094,Ecomapua Amazon REDD Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,72338,Latin America,2020-04-06,2003-01-01,2032-12-31,
3163,380,MRF wind power project in Tamilnadu managed by Enercon India Limited,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,28156,Asia,2020-04-06,,,
3164,706,51 MW Wind Power Project at Chitradurga,M/s. NSL Renewable Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,127993,Asia,2020-04-06,2018-06-06,2028-06-05,
3165,1315,Biomass based cogeneration plant at Godrej Agrovet Ltd. Chintampalli,Godrej Agrovet Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,86509,Asia,2014-08-14,,,
3166,472,"The Wulabo 30 MW Wind-Farm Project in Urumqi, Xinjiang of China",The CECIC Wind Power (Xinjiang) Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,83468,Asia,2010-07-20,2021-06-28,2028-06-27,
3167,1546,Usak Wind Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,105509,Asia,2020-07-21,2014-07-04,2024-07-03,
3168,1545,One True Measure (Pty) Ltd Solar PV Grouped Project in South Africa,One True Measure (Pty) Ltd,Energy industries (renewable/non-renewable sources),,AMS-II.F.,Under validation,South Africa,1220,Africa,,2014-02-01,2024-01-31,
3169,1544,Protection of high conservation value forests by Terneyles Group,JSC Terneyles,Agriculture Forestry and Other Land Use,IFM,VM0010,Under validation,Russian Federation,198125,Asia,,2013-08-14,2043-08-13,
3170,1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,Agroempresa Forestal S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,11499,Latin America,2017-08-17,2012-05-30,2072-05-29,
3171,1542,Yunnan Kunming Liangqu Improved Forest Management Project,"Kunming Yuming Investment Development Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,54734,Asia,2020-04-06,2011-04-01,2031-03-31,
3172,1541,Lacandon – Forest for life REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Guatemala,238875,Latin America,2020-04-06,2012-02-01,2042-01-31,CCB-Biodiversity Gold; CCB-Climate Gold; CCB-Community Gold
3173,1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,Gangakhed Sugar & Energy Private Limited (GSEPL),Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,64480,Asia,2020-04-06,,,
3174,1349,Peralta I Wind Power Project,Palmatir S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Uruguay,91705,Latin America,2020-04-06,2014-05-13,2024-05-12,
3175,1142,Ticket Log Fleet Fuel Substitution,Ticket Soluções HDFGT S.A,Transport,,VM0019,Registered,Brazil,456,Latin America,2020-04-06,,,
3176,1065,HYDROELECTRIC PROJECT ITUANGO,Empresas Publicas de Medellin EPM ESP,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,4383088,Latin America,2013-07-09,2018-01-01,2027-12-31,
3177,695,"BRT REA VAYA PHASE 1A AND 1B, SOUTH AFRICA",City of Johannesburg: Transportation Department,Transport,,AM0031,Registered,South Africa,39829,Africa,2020-04-06,2022-01-01,2031-12-31,
3178,1240,Joburg Landfill Gas to Energy Project,Energy Joburg RF (PTY) Limited,Waste handling and disposal,,ACM0001,Registered,South Africa,637423,Africa,2020-06-04,2021-05-27,2031-05-26,
3179,935,"Saving the Planet, one stew at a time",TAKE BACK THE FUTURE CC,Energy industries (renewable/non-renewable sources),,AMS-II.C.,Registered,South Africa,56870,Africa,2020-04-06,2020-12-01,2030-11-30,
3180,1538,ECO2 Rubber Forests Guatemala,"Negocios Energeticos De Occidente, S.A.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Guatemala,19022,Latin America,2016-09-06,2011-05-31,2067-05-30,
3181,1537,"6.25 MW grid-connected Sattegala Mini Hydel Scheme at SLS Power Industries Ltd., in Chamarajanagar District, Karnataka - CER Conversion",Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Units Transferred from Approved GHG Program,India,12884,Asia,,,,
3182,141,Babilonia Hydroelectric Project,ENERGISA S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Honduras,7390,Latin America,2020-04-06,2014-04-02,2024-04-01,
3183,1384,Reduced Emissions from Avoided Deforestation in the Multiple Use Zone of the Maya Biosphere Reserve in Guatemala (GuateCarbon),Consejo Nacional de Áreas Protegidas (CONAP),Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Guatemala,1385971,Latin America,2020-04-06,2012-01-30,2042-01-29,
3184,1536,Grid Connected Solar Power Project at Rajasthan by Roha Dychem Private Limited,Roha Dyechem Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,41082,Asia,,2015-09-30,2025-09-29,
3185,1308,Parque Eolico Maldonado,"R del Sur, S.A.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Uruguay,109818,Latin America,2016-04-05,2014-04-10,2024-04-09,
3186,1326,Laguna Seca Forest Carbon Project,The Nature Conservancy,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Belize,255935,Latin America,2016-04-11,2011-01-01,2040-12-31,
3187,1535,Biomass/Biogas based heat and power generation at Everest Starch,Everest Starch India Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,26457,Asia,2020-04-06,2014-05-28,2024-05-27,
3188,174,Shilong Small-Scale Hydro Power Project,Panzhihua Reshuihe Electric Power Development Co.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,43824,Asia,2020-04-06,,,
3189,175,Siliping Small-Scale Hydro Power Project,Panzhihua Reshuihe Electric Power Development Co.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,42872,Asia,2020-04-06,2020-09-26,2027-09-25,
